,ID,Topic-Cosine,Topic-Labeled,Topic-Twirank,V1,V2
521,299171627948707840,Topic-132,Topic-29,Topic-28,0.0986957107363657,0.0667201690767879
522,299180842973024256,Topic-29,Topic-29,Topic-29,0.102743329814658,0.0472133437328953
523,299184499303006208,Topic-29,Topic-29,Topic-108,0.0839268673413763,0.0460723600238921
524,299186227318501376,Topic-54,Topic-29,Topic-13,0.0953104821729578,0.0611395224152208
525,299187093723299840,Topic-54,Topic-29,Topic-13,0.0948529184553042,0.0607896440612544
526,299191093394817024,Topic-29,Topic-29,Topic-29,-0.268778948562413,0.0114670692001344
527,299234085723860992,Topic-25,Topic-29,Topic-29,0.103454426275737,0.0668856998115073
528,299237567767932928,Topic-25,Topic-29,Topic-29,0.0547493740998489,0.0552633999832963
529,299260817868722176,Topic-23,Topic-29,Topic-18,0.12898928710012,0.0658960422265589
530,299262454788132864,Topic-86,Topic-29,Topic-86,0.106599957549767,0.0427996964760583
531,299303275369484288,Topic-29,Topic-29,Topic-29,0.0920696772799079,0.0534821127622643
532,299309534533525504,Topic-29,Topic-29,Topic-64,0.101474137367926,0.0546419725770064
533,299313109082984448,Topic-52,Topic-29,Topic-108,0.518294846742298,-0.588141258505215
534,299333495011033088,Topic-29,Topic-29,Topic-29,0.090810704569161,0.0524959951495284
535,299351823473590272,Topic-52,Topic-29,Topic-29,0.0944812611000495,0.0538267108037811
536,299398646011674624,Topic-29,Topic-29,Topic-108,0.0827548002013855,0.0586021739154297
537,299491087154806784,Topic-29,Topic-29,Topic-29,0.13079339200426,0.00964621064851669
538,299558302176645120,Topic-114,Topic-29,Topic-29,0.0730243524169388,0.049530812395278
539,299583875892514816,Topic-29,Topic-29,Topic-29,0.14366499569969,-0.0179512894808617
540,299585096988647424,Topic-29,Topic-29,Topic-29,0.101698216188272,0.0562723602179762
541,299585323581718528,Topic-29,Topic-29,Topic-29,0.103466492329085,0.0564462814010968
542,299624114228977664,Topic-143,Topic-29,Topic-143,0.106222122128631,0.0709753618455518
543,299624807648067584,Topic-141,Topic-29,Topic-27,0.107569899662268,0.0561423141423286
544,299627507282481152,Topic-113,Topic-29,Topic-29,0.104416329992423,0.0597443119494381
545,299660946383728640,Topic-120,Topic-29,Topic-29,0.109292716670506,0.0622033116556275
546,299674436158767104,Topic-0,Topic-29,Topic-20,0.114600366002303,0.887054223447834
547,299709017012453376,Topic-132,Topic-29,Topic-58,0.118015326280204,0.116872583946964
548,299718496655392768,Topic-29,Topic-29,Topic-29,0.0936788972946232,0.0548354285427177
549,299761315122135040,Topic-29,Topic-29,Topic-13,0.0936258479701209,0.0601610567801412
550,299781261910745088,Topic-33,Topic-29,Topic-33,0.546669904260924,-0.603010023627189
551,299786678023905280,Topic-29,Topic-29,Topic-29,0.0882063514033923,0.0543672708046715
552,299879802586935296,Topic-69,Topic-29,Topic-92,-0.309029290850832,-0.00455176305639418
553,299880679326507008,Topic-143,Topic-29,Topic-143,0.105917974179802,0.0743919313449337
554,299915270372352000,Topic-74,Topic-29,Topic-55,0.0699696347336638,0.0534692394522882
555,299946748057616384,Topic-29,Topic-29,Topic-83,0.0841252175864342,0.0587015523696159
556,299956395418214400,Topic-22,Topic-29,Topic-141,0.157157625663738,0.0667323375701752
557,299986298876338176,Topic-143,Topic-29,Topic-143,0.109754628282044,0.0690149174673649
558,300088359576031232,Topic-107,Topic-29,Topic-108,0.118092039453321,0.0719841188155534
559,300090001344049152,Topic-29,Topic-29,Topic-135,0.0974427501259171,0.0627572444537837
560,300243066219020288,Topic-143,Topic-29,Topic-143,0.105917974179802,0.0743919313449336
561,300258143387144192,Topic-23,Topic-29,Topic-23,0.10813826895287,0.0746011901925333
562,300278159318855680,Topic-22,Topic-29,Topic-141,0.158313748554516,0.0742723628982257
563,300287727402893312,Topic-29,Topic-29,Topic-29,0.104545705095552,0.062083372043994
564,300288172703764480,Topic-143,Topic-29,Topic-143,0.0919074504302351,0.0685992856985303
565,300364761722400768,Topic-21,Topic-29,Topic-68,0.123117262037402,0.0597959012815067
566,300436227033792512,Topic-79,Topic-29,Topic-44,0.108743976818295,0.0519675731545805
567,300436855470575616,Topic-29,Topic-29,Topic-109,0.0635742630415938,0.0632021784826199
568,300438968737083392,Topic-29,Topic-29,Topic-44,0.10760286373121,0.0517387023220244
569,300490997324976128,Topic-34,Topic-29,Topic-29,0.168555089735401,-0.0481463610248301
570,300671196532445184,Topic-23,Topic-29,Topic-18,0.101484240791553,0.0607185984940893
571,300680239565127680,Topic-29,Topic-29,Topic-29,0.0935579390973159,0.0542938920679357
572,300736954281107456,Topic-23,Topic-29,Topic-18,0.105150222500699,0.0837122926459727
573,300766314027425792,Topic-18,Topic-29,Topic-29,0.068555377115318,0.0642884969358476
574,300831853043138560,Topic-23,Topic-29,Topic-23,0.0971871823365289,0.05973471379762
575,301041858258296832,Topic-29,Topic-29,Topic-29,0.0948877574161058,0.0684300736897521
576,301055857792266240,Topic-29,Topic-29,Topic-29,0.108932789231805,0.0460177096189966
577,301233210459832320,Topic-29,Topic-29,Topic-98,0.145612226752591,0.00851816906474644
578,301304527854903296,Topic-29,Topic-29,Topic-29,0.144412591973186,0.0697083002107363
579,301306042837524480,Topic-29,Topic-29,Topic-29,0.136269392498701,0.0177004813539147
580,301311279862259712,Topic-29,Topic-29,Topic-29,0.115242054478085,0.0588866135457383
581,301313273087787008,Topic-29,Topic-29,Topic-29,0.103561245053122,0.0567796250324961
582,301318139910709248,Topic-29,Topic-29,Topic-29,0.167048969491475,0.0172490622940819
583,301319169851400192,Topic-29,Topic-29,Topic-29,0.166247005785404,0.0171503524369345
584,301320333351346176,Topic-29,Topic-29,Topic-29,0.130476523892143,0.0143527001282647
585,3.01320919153e+17,Topic-29,Topic-29,Topic-29,0.166247005785404,0.0171503524369347
586,301321240830939136,Topic-84,Topic-29,Topic-29,0.104857049534341,0.0627879955077736
587,301321518766493696,Topic-29,Topic-29,Topic-29,0.166810059749887,0.0175894864298808
588,301324018869469184,Topic-29,Topic-29,Topic-29,0.122394008425862,0.064742603168307
589,301324457077772288,Topic-29,Topic-29,Topic-29,0.150875986341597,0.0347052084706356
590,301324610312482816,Topic-29,Topic-29,Topic-29,0.167048969491475,0.0172490622940824
591,301325205157081088,Topic-29,Topic-29,Topic-29,0.126001367637027,0.0264051987432157
592,301327608946237440,Topic-29,Topic-29,Topic-29,0.168201864606895,0.0180816076619072
593,301329770996699136,Topic-29,Topic-29,Topic-29,0.118949504542509,0.0638402896276163
594,301335766846562304,Topic-29,Topic-29,Topic-29,0.112783130509944,0.0618080037365505
595,301340707640193024,Topic-29,Topic-29,Topic-29,0.114757671561228,0.0636636715566806
596,301341094472478720,Topic-29,Topic-29,Topic-29,0.112783130509944,0.0618080037365506
597,301341341865091072,Topic-29,Topic-29,Topic-29,0.113452270679131,0.07531067644682
598,301342151235735552,Topic-29,Topic-29,Topic-29,-0.263767389357817,0.0253016467486429
599,301351709270220800,Topic-29,Topic-29,Topic-29,0.115694232087946,0.0480744710598815
600,301352682688503808,Topic-29,Topic-29,Topic-29,0.115506613863102,0.061477052777974
601,301353232893095936,Topic-121,Topic-29,Topic-29,0.103396748894472,0.0546574066243983
602,301355367634452480,Topic-52,Topic-29,Topic-29,0.109023659473686,0.0715256715622719
603,301358084234825728,Topic-29,Topic-29,Topic-29,0.116375857832368,0.0625731940311022
604,301360152815230976,Topic-29,Topic-29,Topic-29,0.114147160728824,0.0693767274299776
605,301363286421696512,Topic-29,Topic-29,Topic-29,0.118014095673135,0.0704679788225088
606,301365806812516352,Topic-29,Topic-29,Topic-29,0.131348330801749,0.0721788308790904
607,301366189941198848,Topic-29,Topic-29,Topic-29,0.122271079227256,0.0620514004091285
608,301374340451164160,Topic-29,Topic-29,Topic-29,0.140963885794692,0.00928854581133613
609,301375787645415424,Topic-29,Topic-29,Topic-29,0.113892958389181,0.0626054047735511
610,301376810959130624,Topic-29,Topic-29,Topic-29,0.143769662230351,0.0225819610192607
611,301377671189901312,Topic-29,Topic-29,Topic-29,0.150831485806732,0.0172403368962975
612,301378399316869120,Topic-29,Topic-29,Topic-29,0.100289554772724,0.080248203433848
613,301380029709963264,Topic-29,Topic-29,Topic-29,0.123168928711402,0.0748497649610168
614,301380094549716992,Topic-29,Topic-29,Topic-29,0.140312770229961,0.0159478530278406
615,301381220590305280,Topic-29,Topic-29,Topic-29,0.116646786618709,0.0665258183834842
616,301383742612709376,Topic-29,Topic-29,Topic-29,0.140963885794692,0.00928854581133641
617,301384335813132288,Topic-74,Topic-29,Topic-29,0.100694519785335,0.0511442680572755
618,301387847087300608,Topic-29,Topic-29,Topic-29,0.100289554772724,0.0802482034338481
619,301390362772131840,Topic-29,Topic-29,Topic-29,0.118044956120535,0.0679090412227931
620,301392139676446720,Topic-113,Topic-29,Topic-29,0.155263519396057,0.0209827156090546
621,301400932678246400,Topic-29,Topic-29,Topic-29,0.143769662230351,0.0225819610192606
622,301406072982343680,Topic-29,Topic-29,Topic-29,0.161878463937798,0.0139846838987498
623,301424343852916736,Topic-29,Topic-29,Topic-29,0.100885583117101,0.0549246808950935
624,301425749359992832,Topic-13,Topic-29,Topic-29,0.00019490171267852,0.0488312668856455
625,301428420045312000,Topic-29,Topic-29,Topic-29,0.0917333043843486,0.0549106049297913
626,301430806298116096,Topic-7,Topic-29,Topic-24,0.0923581782253707,0.0745394824839706
627,301443030781681664,Topic-29,Topic-29,Topic-29,0.112658192909961,0.0682910510041214
628,301457258351570944,Topic-29,Topic-29,Topic-29,0.127246536382331,0.0640833686301391
629,301457537709002752,Topic-29,Topic-29,Topic-29,0.111440721867998,0.0564910867653338
630,301460640067891200,Topic-103,Topic-29,Topic-29,0.13388715813182,0.0712058087584625
631,301462415319633920,Topic-81,Topic-29,Topic-29,0.0985955984376185,0.0626115637851764
632,301467202236866560,Topic-29,Topic-29,Topic-29,0.116646786618709,0.0665258183834839
633,301474629925617664,Topic-29,Topic-29,Topic-29,0.0715600976760271,0.0546700123019684
634,301477949381681152,Topic-29,Topic-29,Topic-29,0.0911763186019754,0.0564739977940376
635,301486035420979200,Topic-29,Topic-29,Topic-29,0.10246676905889,0.0628323711314932
636,301492609677934592,Topic-141,Topic-29,Topic-64,0.136789887643495,0.052886677151899
637,301493084963872768,Topic-29,Topic-29,Topic-29,0.110283782454029,0.0656529230018218
638,301498827481939968,Topic-29,Topic-29,Topic-29,0.115242054478085,0.0588866135457378
639,301498860977651712,Topic-70,Topic-29,Topic-29,0.160320963714555,-0.0594990576461292
640,301507527294742528,Topic-29,Topic-29,Topic-29,0.116646786618709,0.066525818383484
641,301507644689096704,Topic-29,Topic-29,Topic-29,0.116646786618709,0.066525818383484
642,301508461542395904,Topic-29,Topic-29,Topic-29,0.124030286260982,0.0607825488904803
643,301515221384691712,Topic-29,Topic-29,Topic-29,0.133686646110126,0.0647855778504338
644,301521506452795392,Topic-29,Topic-29,Topic-29,0.112783130509944,0.0618080037365507
645,301524968699727872,Topic-29,Topic-29,Topic-29,0.116646786618709,0.0665258183834841
646,301531198398791680,Topic-29,Topic-29,Topic-29,0.109361571956121,0.0685527086606075
647,301534903059742720,Topic-29,Topic-29,Topic-29,0.112783130509944,0.0618080037365508
648,299042216280743936,Topic-34,Topic-34,Topic-34,0.0761766532860281,0.0248242145205848
649,299046070049189888,Topic-34,Topic-34,Topic-34,0.0765441240317209,0.0249670917400353
650,299152412789329920,Topic-17,Topic-34,Topic-34,0.0999230194213609,0.0685915942347173
651,299177208025587712,Topic-34,Topic-34,Topic-34,0.0969621257790327,0.0515028447620675
652,299179924059725824,Topic-126,Topic-34,Topic-34,0.0746554741777875,0.118414943045016
653,299204166771953664,Topic-77,Topic-34,Topic-34,0.0787417155322314,0.0489851792276759
654,299215710113124352,Topic-34,Topic-34,Topic-34,0.100496216844599,0.0511487529344236
655,299215987906068480,Topic-36,Topic-34,Topic-34,0.104764040689258,0.0193117773169223
656,299217033353117696,Topic-34,Topic-34,Topic-34,0.0801193305480226,0.0422586708544769
657,299278828252041216,Topic-147,Topic-34,Topic-34,0.0832550141065084,0.0524151582450304
658,298847788115058688,Topic-34,Topic-34,Topic-34,0.0987231611966475,0.0509042443373941
659,299329836177051648,Topic-34,Topic-34,Topic-34,0.0681206285085338,0.0504342973863409
660,299344682914299904,Topic-34,Topic-34,Topic-34,0.0825838480104025,0.0514449344620447
661,299448466998980608,Topic-113,Topic-34,Topic-34,0.105457808871857,0.0209848644367853
662,299598196081037312,Topic-33,Topic-34,Topic-34,0.098045293319822,0.0496766997137491
663,299898401032654848,Topic-34,Topic-34,Topic-34,0.0420072900681857,0.0380577627215216
664,300292294253367296,Topic-17,Topic-34,Topic-34,0.0503430146659055,0.0951572486358647
665,300327622079037440,Topic-47,Topic-34,Topic-34,0.068571202468485,0.0539743685263826
666,300328822711148544,Topic-47,Topic-34,Topic-34,0.0550759962151226,0.0736145973358604
667,300444212753731584,Topic-34,Topic-34,Topic-34,0.0806504094955641,0.0501760444571203
668,300702835274813440,Topic-48,Topic-34,Topic-48,0.0866950868285612,0.0509543862370325
669,300805491695685632,Topic-34,Topic-34,Topic-34,0.0808882384423492,0.0499630174678738
670,301228966700785664,Topic-134,Topic-34,Topic-34,0.0792787774687991,0.049265884141242
671,301337067953221632,Topic-52,Topic-34,Topic-80,0.101226312385643,0.0652560563092071
672,301384070582112256,Topic-34,Topic-34,Topic-34,0.0926206480196803,0.0596412558744382
673,301451144457248768,Topic-34,Topic-34,Topic-34,0.0792787774687992,0.049265884141242
674,301549160849612800,Topic-34,Topic-34,Topic-34,0.0631893505893892,0.0736613073463225
675,299116950381023232,Topic-40,Topic-40,Topic-40,0.512715831862289,-0.645169591309097
676,299142810769178624,Topic-61,Topic-40,Topic-40,0.0977644242043411,0.0189849339242427
677,298190722992062464,Topic-73,Topic-40,Topic-40,0.485328695959363,-0.582869679200321
678,299356370136875008,Topic-53,Topic-40,Topic-53,0.100827539334341,0.0179260705125092
679,299441455691341824,Topic-40,Topic-40,Topic-40,0.539584210252412,-0.638538052535002
680,299548294722498560,Topic-40,Topic-40,Topic-129,0.26007111516465,-0.254838016636368
681,299559033227055104,Topic-103,Topic-40,Topic-40,0.0590914954326464,0.0465832638604153
682,299591943292338176,Topic-60,Topic-40,Topic-94,0.0641708481921948,0.0452544939636626
683,299602517543776256,Topic-105,Topic-40,Topic-105,0.522525097722941,-0.609163025215937
684,299630565643132928,Topic-40,Topic-40,Topic-40,0.0944135961242187,0.00801857664980798
685,299646448717422592,Topic-40,Topic-40,Topic-40,-0.43725372317546,0.0239174632273065
686,299909546162388992,Topic-40,Topic-40,Topic-50,0.51124709628716,-0.604477265054681
687,300060533917360128,Topic-40,Topic-40,Topic-40,0.491808848831173,-0.563129824301892
688,300095419487248384,Topic-73,Topic-40,Topic-40,0.0842909119801516,0.0416353629773343
689,300334900958085120,Topic-73,Topic-40,Topic-40,0.0622119752725759,0.0458529433171058
690,300458548004007936,Topic-82,Topic-40,Topic-40,0.0911310557301723,-0.00282464233320237
691,300520781044121600,Topic-40,Topic-40,Topic-40,0.0975036815338514,-0.0409285072116914
692,300572857803612160,Topic-40,Topic-40,Topic-40,0.108083710886032,0.0258861072644183
693,300664184385986560,Topic-52,Topic-40,Topic-40,0.109524966905341,0.0229143178893294
694,300744090629328896,Topic-71,Topic-40,Topic-40,0.0827058635567928,0.0461309200487186
695,300934609422659584,Topic-73,Topic-40,Topic-13,0.0551705435514186,0.0403711306525323
696,300971568450904064,Topic-40,Topic-40,Topic-40,0.490262727956782,-0.496723193729362
697,301009651644899328,Topic-40,Topic-40,Topic-40,0.107649610486032,0.0160706838144184
698,301057086505250816,Topic-40,Topic-40,Topic-40,0.512715831862288,-0.645169591309097
699,301094584463785984,Topic-40,Topic-40,Topic-40,0.1162237105709,-0.00146614577380232
700,301168935536054272,Topic-27,Topic-40,Topic-32,0.146268415412245,-0.024385294904171
701,301308855869120512,Topic-40,Topic-40,Topic-40,0.106869265225571,0.012792955628548
702,301342937701302272,Topic-61,Topic-40,Topic-16,0.101565840017272,0.0295773613611031
703,301359383735066624,Topic-61,Topic-40,Topic-40,0.0942492333409214,0.0297478633484774
704,301396267152572416,Topic-61,Topic-40,Topic-40,0.0711850497793575,0.0565857607144434
705,301406200011055104,Topic-40,Topic-40,Topic-40,0.0969633213070749,0.0133155751002649
706,301444644175220736,Topic-40,Topic-40,Topic-40,0.539584210252412,-0.638538052535001
707,301514423162527744,Topic-61,Topic-40,Topic-40,0.112206213491679,0.0189442754657563
708,301525502265524224,Topic-61,Topic-40,Topic-40,0.138123228080244,-0.00459964330243836
709,301526100201336832,Topic-40,Topic-40,Topic-40,0.115051222399201,-0.0333851025878437
710,301526714280968192,Topic-40,Topic-40,Topic-40,0.121653772570495,-0.0311871966247011
711,301526938713997312,Topic-61,Topic-40,Topic-19,0.0932559579000076,0.0159948388666598
712,299109266525147136,Topic-46,Topic-46,Topic-128,0.499253471961602,-0.577647985127468
713,299140373702402048,Topic-46,Topic-46,Topic-46,0.128728077295312,-0.0352891807102527
714,299143636522782720,Topic-46,Topic-46,Topic-75,0.117973316888509,-0.00107361196570853
715,299151541137453056,Topic-46,Topic-46,Topic-63,0.0882291011236638,0.0796474946851771
716,299154380949684224,Topic-46,Topic-46,Topic-63,0.0882291011236638,0.079647494685177
717,299158774273409024,Topic-46,Topic-46,Topic-52,0.0508588584593744,0.0475518295543993
718,299257078176952320,Topic-46,Topic-46,Topic-61,0.104168074905647,0.0587712487348635
719,299264666964725760,Topic-46,Topic-46,Topic-37,0.0954058174035111,0.0484006390930733
720,299268616333975552,Topic-46,Topic-46,Topic-99,0.0846573622132748,0.0470120940227454
721,299356270304034816,Topic-46,Topic-46,Topic-46,0.087979087008969,0.047926016220118
722,299359097290113024,Topic-46,Topic-46,Topic-46,0.0870077102805256,0.0669905209908852
723,299490646996164608,Topic-46,Topic-46,Topic-37,0.0957570876495032,0.0482279958038465
724,299534045526753280,Topic-46,Topic-46,Topic-18,0.111700779273813,0.0473169641759465
725,299649289485946880,Topic-41,Topic-46,Topic-46,0.00616324092423907,0.0287163740866585
726,299656520872886272,Topic-46,Topic-46,Topic-46,0.0699969336808417,0.043579959183515
727,299703105526853632,Topic-46,Topic-46,Topic-46,0.0922440430524638,0.0302792384146198
728,299749889364074496,Topic-46,Topic-46,Topic-13,0.107076263055162,0.0580949040206395
729,299762405116899328,Topic-46,Topic-46,Topic-46,0.0871546740129163,0.0467326051690794
730,299822256790577152,Topic-46,Topic-46,Topic-15,0.106746458840165,0.00602774112317272
731,299844889494052864,Topic-46,Topic-46,Topic-46,0.0791938995055946,0.0524076402165063
732,299908446726270976,Topic-46,Topic-46,Topic-141,0.0902134738324931,0.036519382386567
733,299908657150316544,Topic-46,Topic-46,Topic-107,0.101494210498108,0.0766039626221012
734,300034267470258176,Topic-46,Topic-46,Topic-99,0.0860806202853853,0.0538816714544635
735,300091223635546112,Topic-46,Topic-46,Topic-99,0.0860806202853852,0.0538816714544634
736,300094257530810368,Topic-46,Topic-46,Topic-4,0.0890841651455485,0.0509803704577964
737,300155162545229824,Topic-46,Topic-46,Topic-24,0.0962391416393509,0.0727229541524463
738,300273865576300544,Topic-46,Topic-46,Topic-99,0.0860806202853852,0.0538816714544635
739,300318290625060864,Topic-46,Topic-46,Topic-80,0.0874896448245233,0.0514389879272894
740,300348405895548928,Topic-46,Topic-46,Topic-50,0.488066577311143,-0.557972644461143
741,300386936508542976,Topic-46,Topic-46,Topic-46,0.0918110426108692,0.0411742317854087
742,300396640236339200,Topic-46,Topic-46,Topic-99,0.0860806202853853,0.0538816714544635
743,300403701674299392,Topic-46,Topic-46,Topic-99,0.0945134877906118,0.0325402649234909
744,300409549536493568,Topic-46,Topic-46,Topic-99,0.0945134877906117,0.032540264923491
745,300416561800433664,Topic-46,Topic-46,Topic-99,0.102800869425911,0.0344582447319856
746,300475523417657344,Topic-73,Topic-46,Topic-79,0.0688479910988187,0.0358982665717611
747,300498878887784448,Topic-15,Topic-46,Topic-46,0.089529163430881,0.0447717366649302
748,300576941029879808,Topic-46,Topic-46,Topic-31,0.128795464793047,-0.00171118593177739
749,300603253433970688,Topic-46,Topic-46,Topic-128,0.499769264915683,-0.55366229404309
750,300619258700902400,Topic-46,Topic-46,Topic-50,0.51022225273157,-0.620713158460133
751,300628947467661312,Topic-46,Topic-46,Topic-31,0.128795464793047,-0.00171118593177736
752,300674164065439744,Topic-46,Topic-46,Topic-46,-0.283483786895453,-0.0222557202852001
753,300722737142435840,Topic-46,Topic-46,Topic-99,0.0920078950663445,0.0452257751955026
754,300788683009822720,Topic-46,Topic-46,Topic-116,0.0944972014751258,0.0393875513279576
755,300939826117607424,Topic-46,Topic-46,Topic-46,0.0864348973021524,0.0468323391268615
756,300940919291654144,Topic-73,Topic-46,Topic-128,0.455419283831919,-0.543184884766461
757,300961629208735744,Topic-46,Topic-46,Topic-70,0.122115347633596,0.0131975643346264
758,301007686147899392,Topic-46,Topic-46,Topic-78,0.0987802283414235,0.0675167517513045
759,301010515935760384,Topic-46,Topic-46,Topic-46,0.0843262382764421,0.0447319034366554
760,301073941399744512,Topic-46,Topic-46,Topic-29,0.0907689180908918,0.046948246481363
761,301113657297866752,Topic-46,Topic-46,Topic-46,0.095916153940907,0.0484216101637808
762,301190484334891008,Topic-46,Topic-46,Topic-33,0.484595158146443,-0.544019308388379
763,301281067556544512,Topic-46,Topic-46,Topic-46,0.0855469218596659,0.0557241613685096
764,301366624114593792,Topic-46,Topic-46,Topic-128,0.494196118842677,-0.574708858280866
765,301376649243529216,Topic-46,Topic-46,Topic-27,0.119700273070486,0.0178400904769514
766,301381785940533248,Topic-46,Topic-46,Topic-46,0.0574134555943866,0.045843843560613
767,301398232695713792,Topic-46,Topic-46,Topic-104,-0.270326773346864,-0.0206656838848845
768,301400578347634688,Topic-46,Topic-46,Topic-20,0.107973885281168,0.871572380876081
769,301531712754704384,Topic-46,Topic-46,Topic-46,0.0932474387145251,0.0503589682644404
770,299099718385008640,Topic-47,Topic-47,Topic-47,0.095218517504436,0.0449813459517593
771,299276880270487552,Topic-47,Topic-47,Topic-47,0.107193998378756,0.0888812862060848
772,299279406688518144,Topic-47,Topic-47,Topic-47,0.100625876845494,0.0468269200343408
773,299336554013392896,Topic-47,Topic-47,Topic-47,0.104129061560424,0.102549567372784
774,299387289602232320,Topic-47,Topic-47,Topic-47,0.103272152414606,0.101446840405911
775,299468493676503040,Topic-45,Topic-47,Topic-47,0.0911625202786358,0.0673587571020938
776,299505813712687104,Topic-47,Topic-47,Topic-47,0.100685314563482,0.0759318460532555
777,299518252164476928,Topic-47,Topic-47,Topic-47,0.0895168148515976,0.0442629310923482
778,299523521594396672,Topic-47,Topic-47,Topic-47,0.0904428522360456,0.0445514074527441
779,299528029879820288,Topic-113,Topic-47,Topic-47,0.0976518118105137,0.0755939266910598
780,299534642850168832,Topic-47,Topic-47,Topic-47,0.137763739371646,0.00687499398230157
781,299536705726345216,Topic-47,Topic-47,Topic-47,0.0897104148881781,0.0440833360771011
782,299576298286747648,Topic-47,Topic-47,Topic-47,0.0915120090568872,0.0290113908803116
783,299633508844986368,Topic-47,Topic-47,Topic-47,0.11772406011795,0.0113290299821355
784,299643956508110848,Topic-47,Topic-47,Topic-47,-1.90730937306132,-0.374034554118311
785,299648382962647040,Topic-47,Topic-47,Topic-47,0.0874592331387717,0.0347437529417319
786,299684526559461376,Topic-47,Topic-47,Topic-47,0.240542995905536,-0.203384166904951
787,299845835427037184,Topic-47,Topic-47,Topic-47,0.513533369004059,-0.564562266128414
788,299860821260001280,Topic-19,Topic-47,Topic-47,0.149772367542136,0.0114733713666561
789,299864137478045696,Topic-47,Topic-47,Topic-47,0.0912732199926068,0.051629792741418
790,299884846149414912,Topic-47,Topic-47,Topic-47,0.11694853638599,0.0434631688529365
791,299891320368029696,Topic-47,Topic-47,Topic-47,0.102048267439332,0.0335955956447692
792,299909594178801664,Topic-47,Topic-47,Topic-47,0.09757826849821,0.0320392181986568
793,299919094357037056,Topic-47,Topic-47,Topic-47,0.121065925207097,0.0269025572022743
794,299967505542283264,Topic-47,Topic-47,Topic-47,0.0927592047825966,0.0479381439517296
795,299977942598049792,Topic-47,Topic-47,Topic-47,0.0927592047825967,0.0479381439517296
796,299991669959430144,Topic-47,Topic-47,Topic-47,0.0666146231323388,0.0384018658416499
797,300011658305208320,Topic-47,Topic-47,Topic-47,0.143661422515317,0.0303683066252875
798,300029292413337600,Topic-47,Topic-47,Topic-47,0.0897169109330543,0.0321340146165995
799,300035485919739904,Topic-47,Topic-47,Topic-47,0.0933645924928879,0.0958722463004521
800,300058640797270016,Topic-47,Topic-47,Topic-47,0.48004462815554,-0.50816109857379
801,300060149652008960,Topic-20,Topic-47,Topic-47,0.103839859563594,0.259559710431156
802,300159997961191424,Topic-47,Topic-47,Topic-47,-0.272214986409857,-0.0137415747947021
803,300162236230545408,Topic-47,Topic-47,Topic-47,0.0620526420607076,0.0450724643700548
804,300197502978781184,Topic-47,Topic-47,Topic-47,0.104553332958523,0.0440377324852131
805,300238639688986624,Topic-47,Topic-47,Topic-47,0.134977943448791,-0.0969546539928779
806,300268573601976320,Topic-47,Topic-47,Topic-47,0.099433200810229,0.0764742300275303
807,300294846416048128,Topic-47,Topic-47,Topic-129,0.485091306592948,-0.672906538539133
808,300306029944647680,Topic-47,Topic-47,Topic-47,0.0895646956685372,0.0475388712726654
809,300371925778178048,Topic-47,Topic-47,Topic-47,0.118659547024565,0.100305164151857
810,300394876137259008,Topic-47,Topic-47,Topic-47,0.0712834709599773,0.0581308944721458
811,300397360478031872,Topic-47,Topic-47,Topic-47,0.100640888173729,0.0406575244527508
812,300465867920130048,Topic-56,Topic-47,Topic-47,0.0894532965042027,0.0445099298093214
813,300477395587186688,Topic-137,Topic-47,Topic-47,0.104535288328069,0.10953152686065
814,300650016274530304,Topic-47,Topic-47,Topic-47,0.101085642483242,0.035403943518233
815,300660278104821760,Topic-47,Topic-47,Topic-47,0.0926133257323427,0.0397420891082209
816,300761104546672640,Topic-47,Topic-47,Topic-47,0.119042213146374,-0.00925643473556535
817,300784410217828352,Topic-47,Topic-47,Topic-47,0.109410077453357,0.0450700337500437
818,300784413241913344,Topic-47,Topic-47,Topic-47,0.133763214995107,0.0246720634410548
819,300837703187046400,Topic-47,Topic-47,Topic-47,-0.28732634185892,-0.0245399303232066
820,301106550544666624,Topic-47,Topic-47,Topic-47,0.0925754776496027,0.113014938560821
821,301159807690362880,Topic-103,Topic-47,Topic-47,0.109062149318072,0.0474549057086697
822,301313784092446720,Topic-47,Topic-47,Topic-47,0.0926778039712504,0.088456961756444
823,301342869254438912,Topic-47,Topic-47,Topic-47,0.110755078311994,0.0460432664071746
824,301342870282051584,Topic-47,Topic-47,Topic-47,0.109410077453357,0.0450700337500441
825,301360551139897344,Topic-47,Topic-47,Topic-47,0.109940422213722,0.045330938620147
826,301533422222995456,Topic-47,Topic-47,Topic-47,0.0926778039712504,0.088456961756444
827,299188612195549184,Topic-91,Topic-50,Topic-50,0.130236436834508,0.00638486385575557
828,299191954347024384,Topic-50,Topic-50,Topic-16,0.0856653970641793,0.0459323241432619
829,299273788820975616,Topic-50,Topic-50,Topic-50,0.07447132386715,0.0515367215995647
830,299348219161354240,Topic-50,Topic-50,Topic-50,0.0950207029792003,0.0146455137173757
831,299389046768148480,Topic-50,Topic-50,Topic-50,0.0699100743202935,0.0469001579555776
832,299389637959512064,Topic-50,Topic-50,Topic-50,0.0854991943957786,0.066211316076906
833,299459674690961408,Topic-50,Topic-50,Topic-50,0.0447317638112283,0.0223038506027987
834,299611749777281024,Topic-50,Topic-50,Topic-50,-0.332139892094258,-0.029431981394578
